Millis,INA260 Current (mA),INA260 Voltage (mV),INA260 Power (mW),PicoTemp Temp (C),MTK3339 Year,MTK3339 Month,MTK3339 Day,MTK3339 Hour,MTK3339 Minute,MTK3339 Second,MTK3339 Latitude,MTK3339 Longitude,MTK3339 Speed,MTK3339 Heading,MTK3339 Altitude,MTK3339 Satellites,ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog_Temp_0 ADC_val
400068,,,,,,,,,,,,,,,,,8.418013572692871,1.7812861204147339,-1.5322890281677246,0.010110138915479183,-0.11227575689554214,0.10642251372337341,-41.25,3.1500000953674316,39.900001525878906,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.40999984741211,,471
400599,201.25,3318.75,670.0,38.841861724853516,,,,,,,,,,,,,9.466673851013184,2.6431987285614014,0.14844051003456116,-0.052679143846035004,0.03831210732460022,-0.07662421464920044,-41.54999923706055,1.649999976158142,41.849998474121094,32.884864807128906,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.389999389648438,,468
401131,,,,,2025,12,6,19,20,52,32.715911865234375,-111.54891967773438,9378.0,27276984.0,443163.0,25,9.787496566772461,2.9879636764526367,-0.3734954595565796,0.07023885846138,-0.06332139670848846,-0.04469745606184006,-43.20000076293945,1.0499999523162842,40.20000076293945,32.78902053833008,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.610000610351562,25.260000228881836,,469
402481,222.5,3310.0,740.0,38.841861724853516,,,,,,,,,,,,,9.275136947631836,2.212242364883423,-1.4317326545715332,0.013302814215421677,0.029266193509101868,-0.04576168209314346,-42.150001525878906,1.5,39.75,32.980712890625,,,,,,,,0.0,0.0,0.0,,,,,,,,29.610000610351562,25.270000457763672,,470
403014,,,,,,,,,,,,,,,,,7.824251174926758,2.7437551021575928,-0.272938996553421,-0.08407378941774368,0.11812899261713028,-0.14792729914188385,-41.54999923706055,4.349999904632568,42.45000076293945,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.600000381469727,25.34000015258789,,468
403545,175.0,3332.5,590.0,36.50117492675781,,,,,,,,,,,,,8.322244644165039,3.9456443786621094,1.3120225667953491,-0.2085881233215332,0.16601912677288055,0.08567012846469879,-36.75,7.050000190734863,43.20000076293945,32.884864807128906,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.3799991607666,,469
404078,,,,,2025,12,6,19,20,55,32.71591567993164,-111.54920196533203,8317.0,26944394.0,443739.0,25,8.470685958862305,3.5194764137268066,-1.4700398445129395,0.02766985446214676,-0.052679143846035004,0.010110138915479183,-40.5,4.050000190734863,42.150001525878906,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.459999084472656,,470
405527,187.5,3318.75,630.0,39.31000518798828,,,,,,,,,,,,,8.619126319885254,3.3949780464172363,-1.1300631761550903,-0.006385351065546274,-0.007449576165527105,-0.025009291246533394,-41.099998474121094,4.199999809265137,40.5,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.600000381469727,25.34000015258789,,471
406059,,,,,,,,,,,,,,,,,8.825027465820312,3.332728862762451,-1.1540051698684692,0.02979830466210842,-0.011706477031111717,-0.008513801731169224,-41.25,4.349999904632568,39.900001525878906,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.610000610351562,25.239999771118164,,470
406590,221.25,3306.25,730.0,38.373748779296875,,,,,,,,,,,,,8.968679428100586,3.5913026332855225,-1.53707754611969,-0.02288084104657173,0.02979830466210842,-0.012770702131092548,-40.04999923706055,2.0999999046325684,39.900001525878906,33.124481201171875,,,,,,,,0.0,0.0,0.0,,,,,,,,29.600000381469727,25.18000030517578,,469
407123,,,,,2025,12,6,19,20,58,32.715911865234375,-111.54948425292969,9409.0,26833462.0,444706.0,25,9.313444137573242,2.853888511657715,-0.9576807022094727,-0.06385350972414017,0.06119294464588165,-0.026605628430843353,-42.0,4.050000190734863,41.099998474121094,32.83694076538086,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.190000534057617,,473
408472,223.75,3317.5,740.0,38.373748779296875,,,,,,,,,,,,,9.332598686218262,3.1459810733795166,-0.5937620401382446,0.017559714615345,-0.05374337360262871,-0.037247881293296814,-41.25,3.5999999046325684,40.349998474121094,32.83694076538086,,,,,,,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.200000762939453,,470
409004,,,,,,,,,,,,,,,,,9.126696586608887,2.470816135406494,-0.29209262132644653,-0.031926754862070084,0.032458867877721786,-0.003192675532773137,-40.5,2.4000000953674316,40.349998474121094,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.18000030517578,,472
409535,192.5,3325.0,640.0,39.31000518798828,,,,,,,,,,,,,9.888052940368652,2.9688100814819336,-0.40222588181495667,-0.03299098089337349,0.04948647320270538,0.00691746361553669,-42.0,2.4000000953674316,40.349998474121094,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6299991607666,25.139999389648438,,470
410068,,,,,2025,12,6,19,21,1,32.715904235839844,-111.54977416992188,8423.0,27069428.0,445156.0,24,8.973467826843262,2.3750481605529785,-0.6272808313369751,0.017559714615345,0.007981688715517521,-0.0037247880827635527,-41.70000076293945,1.7999999523162842,40.5,32.6452522277832,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.059999465942383,,469
411517,188.75,3325.0,630.0,38.373748779296875,,,,,,,,,,,,,9.351752281188965,2.849100112915039,-0.21547815203666687,-0.006385351065546274,0.020220277830958366,-0.004256900865584612,-42.75,3.5999999046325684,39.29999923706055,32.980712890625,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.020000457763672,,470
412049,,,,,,,,,,,,,,,,,9.093177795410156,2.1356279850006104,-0.090979665517807,0.0,0.012770702131092548,0.02766985446214676,-41.400001525878906,6.449999809265137,42.29999923706055,32.78902053833008,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.59000015258789,25.0,,469
412580,201.25,3303.75,670.0,36.50117492675781,,,,,,,,,,,,,8.346187591552734,2.164358377456665,0.009576806798577309,-0.01915605366230011,0.0037247880827635527,0.08567012846469879,-41.70000076293945,2.25,41.25,32.980712890625,,,,,,,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.059999465942383,,469
413113,,,,,2025,12,6,19,21,4,32.715904235839844,-111.55001068115234,6393.0,27073474.0,444963.0,24,9.260771751403809,3.07415509223938,-0.5937620401382446,-0.003192675532773137,-0.005853238515555859,0.001064225216396153,-40.79999923706055,2.8499999046325684,40.349998474121094,33.124481201171875,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6299991607666,25.760000228881836,,472
414564,210.0,3316.25,690.0,37.905609130859375,,,,,,,,,,,,,9.528923034667969,2.4372973442077637,-0.5937620401382446,0.01383492723107338,-0.02075239084661007,-0.03352309390902519,-39.900001525878906,3.0,42.75,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.639999389648438,25.850000381469727,,469
415096,,,,,,,,,,,,,,,,,10.405200958251953,3.4093432426452637,-0.31603461503982544,0.03937632963061333,-0.042569007724523544,-0.0867343544960022,-40.79999923706055,2.4000000953674316,42.150001525878906,32.78902053833008,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.829999923706055,,469
415627,190.0,3333.75,630.0,38.841861724853516,,,,,,,,,,,,,9.548076629638672,2.346317768096924,-0.272938996553421,0.003192675532773137,0.009578026831150055,0.030330417677760124,-42.150001525878906,3.450000047683716,42.29999923706055,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.639999389648438,26.09000015258789,,469
416160,,,,,2025,12,6,19,21,7,32.715904235839844,-111.5501937866211,4707.0,27030288.0,445298.0,24,9.097966194152832,2.896984100341797,-0.1628057211637497,0.01915605366230011,-0.01915605366230011,-0.0015963377663865685,-42.0,4.050000190734863,40.650001525878906,32.78902053833008,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,26.65999984741211,,469
417507,195.0,3323.75,650.0,37.905609130859375,,,,,,,,,,,,,9.68694019317627,3.002328872680664,-0.2298433631658554,0.009578026831150055,0.0,-0.11493631452322006,-40.5,2.8499999046325684,38.54999923706055,32.884864807128906,,,,,,,,0.0,0.0,0.0,,,,,,,,29.639999389648438,26.649999618530273,,468
418040,,,,,,,,,,,,,,,,,8.848969459533691,2.6144683361053467,-0.7613561153411865,-0.06491773575544357,0.0697067454457283,0.040972672402858734,-40.79999923706055,2.8499999046325684,41.400001525878906,32.693172454833984,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6299991607666,26.649999618530273,,468
418571,191.25,3326.25,640.0,39.31000518798828,,,,,,,,,,,,,8.662221908569336,2.7485435009002686,0.3687070608139038,-0.10801885277032852,-0.05959660932421684,-0.16069799661636353,-38.099998474121094,4.5,43.79999923706055,32.884864807128906,,,,,,,,0.0,0.0,0.0,,,,,,,,29.639999389648438,26.559999465942383,,470
419103,,,,,2025,12,6,19,21,10,32.71590805053711,-111.55032348632812,3255.0,27576052.0,446096.0,25,9.749189376831055,2.959233283996582,-0.8810662031173706,-0.16655124723911285,-0.11121153086423874,0.025009291246533394,-41.400001525878906,1.7999999523162842,45.29999923706055,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6299991607666,26.15999984741211,,469
420554,225.0,3308.75,740.0,39.31000518798828,,,,,,,,,,,,,10.223240852355957,2.896984100341797,-0.5889736413955688,-0.13249602913856506,-0.25594615936279297,0.03299098089337349,-43.04999923706055,-1.350000023841858,45.75,32.693172454833984,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,26.059999465942383,,469
421087,,,,,,,,,,,,,,,,,9.533711433410645,1.699883222579956,-1.8818424940109253,-0.12398222833871841,-0.3336345851421356,0.05746815726161003,-44.25,-2.8499999046325684,47.25,32.6452522277832,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6299991607666,25.959999084472656,,471
421618,235.0,3303.75,780.0,38.841861724853516,,,,,,,,,,,,,9.346963882446289,1.460463047027588,-2.6192567348480225,-0.04576168209314346,-0.4506993591785431,0.2442396879196167,-44.849998474121094,-6.75,48.75,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.860000610351562,,473
422150,,,,,2025,12,6,19,21,13,32.71596145629883,-111.55039978027344,4059.0,32177678.0,446807.0,25,7.46033239364624,3.093308687210083,-3.1890766620635986,-0.26924896240234375,-0.25594615936279297,0.09045914560556412,-49.95000076293945,-17.700000762939453,47.400001525878906,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.610000610351562,25.479999542236328,,474
423500,188.75,3325.0,630.0,36.50117492675781,,,,,,,,,,,,,7.4986395835876465,3.581725835800171,-2.1068975925445557,-0.4544241726398468,0.05427548289299011,0.046293795108795166,-51.150001525878906,-20.25,48.29999923706055,32.83694076538086,,,,,,,,0.0,0.0,0.0,,,,,,,,29.610000610351562,25.3700008392334,,471
424032,,,,,,,,,,,,,,,,,8.7484130859375,3.7445313930511475,-2.8586769104003906,-0.20273490250110626,0.03937632963061333,-0.009578026831150055,-52.95000076293945,-23.100000381469727,47.400001525878906,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.59000015258789,25.229999542236328,,472
424563,205.0,3318.75,680.0,39.31000518798828,,,,,,,,,,,,,7.838616371154785,4.424484729766846,-2.365471363067627,-0.04948647320270538,-0.007449576165527105,0.003192675532773137,-51.599998474121094,-22.5,47.70000076293945,32.980712890625,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.219999313354492,,472
425096,,,,,2025,12,6,19,21,16,32.71613311767578,-111.5504150390625,9550.0,158524.0,446861.0,25,8.288725852966309,4.285621166229248,-2.073378562927246,-0.025009291246533394,0.023945065215229988,0.040972672402858734,-53.54999923706055,-22.350000381469727,48.150001525878906,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.84000015258789,,471
426544,201.25,3321.25,670.0,39.31000518798828,,,,,,,,,,,,,7.982268333435059,4.218583583831787,-1.5658079385757446,-0.0037247880827635527,-0.008513801731169224,0.002128450432792306,-52.349998474121094,-25.200000762939453,47.70000076293945,32.693172454833984,,,,,,,,0.0,0.0,0.0,,,,,,,,29.639999389648438,26.219999313354492,,472
427077,,,,,,,,,,,,,,,,,8.245630264282227,4.683058738708496,-1.843535304069519,-0.005853238515555859,-0.018623940646648407,-0.02288084104657173,-52.349998474121094,-23.700000762939453,48.0,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.610000610351562,26.510000228881836,,473
427608,218.75,3312.5,730.0,38.841861724853516,,,,,,,,,,,,,8.327033042907715,4.32871675491333,-1.7764976024627686,0.02234872803092003,-0.044165343046188354,-0.025541404262185097,-53.400001525878906,-24.899999618530273,46.95000076293945,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6299991607666,26.639999389648438,,470
428141,,,,,2025,12,6,19,21,19,32.716461181640625,-111.55039978027344,14478.0,195670.0,446399.0,25,8.576030731201172,5.008669853210449,-1.7573440074920654,0.011706477031111717,0.015431264415383339,0.046293795108795166,-52.349998474121094,-21.450000762939453,47.25,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6299991607666,26.600000381469727,,471
429490,187.5,3325.0,630.0,38.373748779296875,,,,,,,,,,,,,8.379706382751465,3.9647979736328125,-1.2066776752471924,-0.05321125686168671,0.14899152517318726,0.06544984877109528,-51.900001525878906,-23.700000762939453,47.25,32.597328186035156,,,,,,,,0.0,0.0,0.0,,,,,,,,29.639999389648438,26.489999771118164,,471
430022,,,,,,,,,,,,,,,,,7.096413612365723,3.318363666534424,-1.259350061416626,0.04522957280278206,-0.08992702513933182,-0.06332139670848846,-51.75,-23.100000381469727,47.400001525878906,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.649999618530273,26.440000534057617,,471
430553,201.25,3318.75,670.0,37.905609130859375,,,,,,,,,,,,,7.048529624938965,4.003105163574219,-1.5705963373184204,0.007981688715517521,-0.02288084104657173,-0.06332139670848846,-51.45000076293945,-22.799999237060547,47.849998474121094,32.884864807128906,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,26.31999969482422,,472
431086,,,,,2025,12,6,19,21,22,32.71690368652344,-111.55038452148438,18296.0,150635.0,446098.0,25,8.226476669311523,4.280832767486572,-1.2976573705673218,-0.0026605629827827215,-0.01489915233105421,-0.02075239084661007,-53.400001525878906,-22.5,48.75,32.6452522277832,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.649999618530273,26.780000686645508,,475
432534,233.75,3303.75,770.0,39.77814865112305,,,,,,,,,,,,,9.294290542602539,3.691859006881714,-0.8140285611152649,-0.04203689470887184,0.16123011708259583,0.25541403889656067,-53.400001525878906,-24.149999618530273,47.25,32.83694076538086,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6299991607666,26.65999984741211,,473
433067,,,,,,,,,,,,,,,,,7.230489253997803,3.112462282180786,-0.8092401623725891,-0.044165343046188354,0.07449576258659363,0.044165343046188354,-51.900001525878906,-24.149999618530273,44.70000076293945,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.600000381469727,26.510000228881836,,475
433598,237.5,3306.25,780.0,37.905609130859375,,,,,,,,,,,,,10.074800491333008,3.912125587463379,-0.8140285611152649,-0.018091827630996704,0.11067941784858704,0.10535828769207001,-51.900001525878906,-24.899999618530273,46.95000076293945,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.610000610351562,26.299999237060547,,475
434131,,,,,2025,12,6,19,21,25,32.717430114746094,-111.55036163330078,20021.0,215437.0,445744.0,25,8.949525833129883,3.931279182434082,-1.0007762908935547,-0.009045913815498352,0.012238589115440845,0.05906449630856514,-53.400001525878906,-25.649999618530273,45.45000076293945,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.56999969482422,26.110000610351562,,474
435479,223.75,3318.75,740.0,39.77814865112305,,,,,,,,,,,,,9.864110946655273,3.44765043258667,-0.10534487664699554,0.03618365526199341,-0.030862528830766678,-0.013302814215421677,-52.349998474121094,-25.649999618530273,47.70000076293945,33.124481201171875,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6299991607666,26.520000457763672,,473
436012,,,,,,,,,,,,,,,,,11.224017143249512,3.1316158771514893,-0.038307227194309235,0.04363323003053665,-0.10216561704874039,-0.21550558507442474,-52.5,-23.549999237060547,46.349998474121094,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,27.020000457763672,,474
436543,175.0,3328.75,690.0,39.77814865112305,,,,,,,,,,,,,10.06043529510498,3.5003228187561035,-0.22505496442317963,0.013302814215421677,0.018091827630996704,-0.04948647320270538,-52.95000076293945,-23.850000381469727,46.349998474121094,32.6452522277832,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,27.34000015258789,,476
437075,,,,,2025,12,6,19,21,28,32.71796798706055,-111.55033874511719,19721.0,141100.0,445538.0,25,9.495404243469238,3.529053211212158,-0.2537853717803955,-0.02447717823088169,0.06598196178674698,0.015431264415383339,-53.400001525878906,-24.899999618530273,46.20000076293945,32.83694076538086,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,27.010000228881836,,474
438526,206.25,3313.75,680.0,39.31000518798828,,,,,,,,,,,,,9.30386734008789,4.094084739685059,-0.6320692300796509,0.011706477031111717,-0.0345873162150383,-0.05533970892429352,-52.650001525878906,-25.200000762939453,47.70000076293945,32.6452522277832,,,,,,,,0.0,0.0,0.0,,,,,,,,29.6200008392334,26.969999313354492,,477
439059,,,,,,,,,,,,,,,,,7.4986395835876465,2.6192567348480225,-0.5889736413955688,-0.008513801731169224,0.04044055566191673,0.037247881293296814,-52.349998474121094,-24.899999618530273,47.25,32.693172454833984,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,27.149999618530273,,475
439590,221.25,3311.25,640.0,38.841861724853516,,,,,,,,,,,,,11.037269592285156,3.5913026332855225,-0.43095630407333374,0.09524815529584885,-0.1207895576953888,-0.08886279910802841,-52.95000076293945,-23.700000762939453,45.45000076293945,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.610000610351562,27.040000915527344,,475
440122,,,,,2025,12,6,19,21,31,32.7184944152832,-111.55032348632812,19240.0,150813.0,445791.0,24,8.092401504516602,3.2800562381744385,-0.7230489253997803,0.030862528830766678,-0.029266193509101868,-0.09897294640541077,-53.849998474121094,-23.700000762939453,47.25,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.549999237060547,26.389999389648438,,477
441473,191.25,3326.25,640.0,37.437461853027344,,,,,,,,,,,,,8.815450668334961,3.706224203109741,-0.8954314589500427,0.02447717823088169,-0.023412954062223434,0.04576168209314346,-53.099998474121094,-23.25,47.70000076293945,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.59000015258789,26.18000030517578,,478
442005,,,,,,,,,,,,,,,,,9.639056205749512,3.404554843902588,-0.3926490843296051,-0.01915605366230011,0.047890130430459976,0.018623940646648407,-51.599998474121094,-26.399999618530273,43.95000076293945,32.50148391723633,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.610000610351562,26.110000610351562,,476
442536,191.25,3325.0,640.0,36.50117492675781,,,,,,,,,,,,,9.955090522766113,2.9257144927978516,-0.47405192255973816,0.021284503862261772,0.0015963377663865685,-0.007981688715517521,-52.650001525878906,-26.100000381469727,45.75,32.83694076538086,,,,,,,,0.0,0.0,0.0,,,,,,,,29.610000610351562,26.0,,477
443069,,,,,2025,12,6,19,21,34,32.719017028808594,-111.55030822753906,19361.0,188303.0,445238.0,25,10.232817649841309,3.1747114658355713,-0.4357447028160095,0.058532387018203735,-0.1048261821269989,-0.10535828769207001,-52.5,-26.25,46.79999923706055,32.83694076538086,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.600000381469727,25.719999313354492,,476
444519,222.5,3310.0,740.0,38.373748779296875,,,,,,,,,,,,,11.204863548278809,3.44765043258667,-0.4692635238170624,0.06544984877109528,-0.1218537837266922,-0.1904963105916977,-51.900001525878906,-23.25,47.70000076293945,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.600000381469727,25.600000381469727,,476
445052,,,,,,,,,,,,,,,,,10.591948509216309,4.4723687171936035,-1.3407529592514038,0.01383492723107338,-0.02075239084661007,0.09844082593917847,-52.5,-23.549999237060547,48.599998474121094,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6200008392334,25.5,,476
445583,232.5,3302.5,770.0,38.373748779296875,,,,,,,,,,,,,9.131484985351562,4.180276393890381,-0.5410895943641663,-0.015963377431035042,0.025009291246533394,0.07502787560224533,-52.20000076293945,-26.25,45.599998474121094,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.559999465942383,25.459999084472656,,477
446116,,,,,2025,12,6,19,21,37,32.71954345703125,-111.55028533935547,19385.0,77007.0,445046.0,25,10.558429718017578,4.999093055725098,-0.9481038451194763,-0.02075239084661007,-0.04948647320270538,-0.023945065215229988,-52.95000076293945,-25.049999237060547,47.099998474121094,32.50148391723633,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.59000015258789,25.329999923706055,,479
447465,183.75,3332.5,610.0,38.373748779296875,,,,,,,,,,,,,9.691728591918945,3.4811692237854004,-0.028730420395731926,-0.010642251931130886,0.09152336418628693,-0.04044055566191673,-53.099998474121094,-21.75,47.70000076293945,32.884864807128906,,,,,,,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.5,,476
447997,,,,,,,,,,,,,,,,,11.061211585998535,5.104437828063965,-2.0207061767578125,0.015431264415383339,0.054807595908641815,0.04310112074017525,-52.650001525878906,-23.25,48.0,32.83694076538086,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.729999542236328,,477
448528,166.25,3333.75,550.0,38.841861724853516,,,,,,,,,,,,,8.312667846679688,2.892195701599121,-0.08140286058187485,0.04150478169322014,0.0037247880827635527,0.05055069550871849,-52.5,-23.850000381469727,46.79999923706055,32.83694076538086,,,,,,,,0.0,0.0,0.0,,,,,,,,29.59000015258789,25.780000686645508,,478
449061,,,,,2025,12,6,19,21,40,32.72007369995117,-111.55028533935547,19810.0,32545.0,444751.0,24,7.647080421447754,3.380612850189209,-0.3256114423274994,0.019688164815306664,-0.11014730483293533,-0.08088111132383347,-52.95000076293945,-23.100000381469727,48.150001525878906,32.78902053833008,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.6299991607666,25.579999923706055,,477
450512,218.75,3313.75,730.0,38.373748779296875,,,,,,,,,,,,,8.063671112060547,3.5913026332855225,-0.2106897532939911,0.009045913815498352,0.023945065215229988,0.07555998861789703,-54.150001525878906,-21.75,48.0,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.56999969482422,,477
451045,,,,,,,,,,,,,,,,,8.652645111083984,4.050989151000977,-1.1204863786697388,-0.09524815529584885,0.13196392357349396,0.018623940646648407,-51.75,-23.549999237060547,46.349998474121094,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.579999923706055,,480
451575,227.5,3306.25,760.0,36.50117492675781,,,,,,,,,,,,,9.002198219299316,4.1180267333984375,-1.039083480834961,0.02766985446214676,-0.08088111132383347,0.06491773575544357,-53.099998474121094,-23.700000762939453,48.29999923706055,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.59000015258789,25.6200008392334,,479
452108,,,,,2025,12,6,19,21,43,32.72060775756836,-111.55027770996094,19907.0,33917.0,444652.0,23,8.537723541259766,3.227383852005005,-0.646434485912323,0.07502787560224533,-0.09578026086091995,-0.009578026831150055,-52.20000076293945,-24.299999237060547,47.400001525878906,32.884864807128906,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.559999465942383,,477
453558,201.25,3320.0,670.0,39.31000518798828,,,,,,,,,,,,,9.093177795410156,3.2130186557769775,-0.6799532771110535,0.015963377431035042,0.05001858249306679,0.0521470308303833,-51.0,-24.75,47.849998474121094,32.980712890625,,,,,,,,0.0,0.0,0.0,,,,,,,,29.610000610351562,25.559999465942383,,478
454091,,,,,,,,,,,,,,,,,7.886500358581543,2.169146776199341,-0.06224924325942993,-0.001064225216396153,0.04310112074017525,-0.018091827630996704,-51.599998474121094,-22.950000762939453,48.29999923706055,32.78902053833008,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.600000381469727,,481
454622,205.0,3320.0,670.0,36.50117492675781,,,,,,,,,,,,,8.561665534973145,4.137180328369141,-1.1061211824417114,0.021816615015268326,-0.051082808524370193,-0.023945065215229988,-52.20000076293945,-21.600000381469727,48.599998474121094,32.6452522277832,,,,,,,,0.0,0.0,0.0,,,,,,,,29.56999969482422,25.610000610351562,,478
455155,,,,,2025,12,6,19,21,46,32.72114944458008,-111.55028533935547,19863.0,35925344.0,444891.0,23,8.609549522399902,3.2321722507476807,-1.2976573705673218,0.012238589115440845,0.025541404262185097,-0.023945065215229988,-51.900001525878906,-23.25,48.0,32.980712890625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.579999923706055,25.510000228881836,,478
456504,230.0,3303.75,760.0,39.77814865112305,,,,,,,,,,,,,8.89685344696045,3.706224203109741,-0.44532153010368347,-0.027137741446495056,0.04948647320270538,0.030862528830766678,-50.849998474121094,-23.25,45.45000076293945,32.693172454833984,,,,,,,,0.0,0.0,0.0,,,,,,,,29.56999969482422,25.510000228881836,,478
457037,,,,,,,,,,,,,,,,,10.687716484069824,4.175487995147705,-0.6799532771110535,0.02607351541519165,-0.0872664600610733,-0.10056927800178528,-52.349998474121094,-23.700000762939453,45.150001525878906,32.6452522277832,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,29.559999465942383,25.5,,477
457568,236.25,3305.0,780.0,37.905609130859375,,,,,,,,,,,,,9.53849983215332,3.936067581176758,-0.7469909191131592,0.002128450432792306,-0.06438562273979187,-0.06651407480239868,-53.25,-24.299999237060547,47.099998474121094,32.78902053833008,,,,,,,,0.0,0.0,0.0,,,,,,,,29.56999969482422,25.5,,477
